round,value,daily_double,category,comments,answer,question,air_date,notes,Difficulty
1,500,no,Â€ŒSTREETSÂ€,-,"The band that made Asbury Park, N.J. & Bruce Springsteen famous",the E Street Band,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,200,no,STATE MOTTOS,-,"According to Ohio's, â€œAll things are possibleâ€ with him",God,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,400,no,STATE MOTTOS,-,"In 1956, Congress adopted this 4-word Florida motto to be our national motto",In God We Trust,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,600,no,STATE MOTTOS,-,"Virginia's state motto, which John Wilkes Booth yelled as he shot Lincoln",Sic Semper Tyrannis,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,800,yes,STATE MOTTOS,-,"â€œIf you seek a pleasant peninsula look around youâ€, which is apt since this state consists of 2",Michigan,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,1000,no,STATE MOTTOS,-,"His words became North Dakota motto, â€œLiberty & Union, Now & Forever, One & Inseparableâ€",Daniel Webster,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,200,no,HIGHER EDUCATION,-,"They say â€œYou can always tell a Harvard man, but you can't tell himâ€ this",much,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,400,no,HIGHER EDUCATION,-,"Pentecostal revivalist turned Methodist, in 1965 he founded a Tulsa, Oklahoma university",Oral Roberts,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,600,no,HIGHER EDUCATION,-,This D.C. university is America's oldest Roman Catholic-sponsored college,Georgetown,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,800,no,HIGHER EDUCATION,-,South Carolina military college whose name sound like a fortress,The Citadel,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,1000,no,HIGHER EDUCATION,-,"In 1804, this merchant got Rhode Island College to rename itself after him by donating $5000",(Nicholas) Brown,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,200,no,FAIRY TALES,-,â€œThe Ugly Ducklingâ€ was autobiographical for this shy author,Hans Christian Andersen,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,400,no,FAIRY TALES,-,"When Rapunzel did this, it wasn't her way of being informal",let down her hair,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,600,no,FAIRY TALES,-,"â€œNot Iâ€ said the duck & the cat & the dog when she asked them, â€œWho will thresh the wheat?â€",The Little Red Hen,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,800,no,FAIRY TALES,-,"To become the â€œSleeping Beautyâ€, the princess pricked her hand on this part of the spinning wheel",spindle,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,1000,no,FAIRY TALES,-,It lay in the house that Jack built,malt,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,200,no,10-LETTER WORDS,-,"Wrinkled or furrowed, as cardboard or iron",corrugated,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,400,no,10-LETTER WORDS,-,Mercy killing,euthanasia,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,600,no,10-LETTER WORDS,-,"At record companies, it's what the â€œRâ€ in â€œA & Râ€ stands for",repertoire,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,800,no,10-LETTER WORDS,-,"In Latin, rosa, rosae, rosam, for example",declension,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,1000,yes,10-LETTER WORDS,-,"From German for â€œrearâ€, it's the region behind a coast or remote from other cities",hinterland,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,200,no,MAN IN SPACE,-,Country which had the 1st woman to walk in space,Soviet Union,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,400,no,MAN IN SPACE,-,"On Sept. 29, 1985 this film director activated â€œMETAâ€, a radio to contact extra-terrestrials",Steven Spielberg,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,600,no,MAN IN SPACE,-,"Apollo 11 astronauts Armstrong, Collins & Aldrin each also flew in this program",Gemini,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,800,no,MAN IN SPACE,-,"Called â€œDroguesâ€, they open during a capsule's descent",parachutes,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,1000,no,MAN IN SPACE,-,"In February, 1984, the Soviets reactivated this space station",Salyut 7,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,200,no,NUTS,-,"A triangular-shaped nut grown in North America & Europe, or a brand of baby food",Beech Nut,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,400,no,NUTS,-,America's leading pecan-growing state,Georgia,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,600,no,NUTS,-,This variety of nut is grown only in the country it's named for & adjacent lands,Brazil nut,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,800,no,NUTS,-,"In order to produce this green-kerneled nut, male & female trees must be near each other",pistachio,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
2,1000,no,NUTS,-,"In the musical â€œSouth Pacificâ€, Bloody Mary was said to chew these nuts which blacken the teeth",betel nuts,11/14/1985,1985 Tournament of Champions quarterfinal game 4.,Expert
1,100,no,19TH CENTURY,-,"In 1869, professional players of this sport earned maximum of $1400 a year & didn't strike",baseball,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,200,no,19TH CENTURY,-,Holiday begun 4/22/1875 because J.S. Morton thought Nebraskans should plant trees,Arbor Day,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,300,no,19TH CENTURY,-,Company set up by American Express in 1852 to speed up gold shipments from California,Wells Fargo,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,400,no,19TH CENTURY,-,"Effective May 16, 1870, the Central & Union Pacific RR's said you could do it in 6 days, 20 hours",go across the country,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,500,no,19TH CENTURY,-,"For a promotional stunt in 1889, this newspaper publisher sent Nellie Bly around the world",(Joseph) Pulitzer,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,100,no,IN OTHER WORDS...,-,Snag el toro using his hard bonelike projections,take the bull by the horns,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,200,no,IN OTHER WORDS...,-,The 24th letter indicates precise location,X marks the spot,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,300,no,IN OTHER WORDS...,-,A single wicker container should not hold the entire output of thy hen,don't put all your eggs in one basket,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,400,no,IN OTHER WORDS...,-,Perpetually place one's prime pedal extremity in advance,(always) put your best foot forward,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,500,no,IN OTHER WORDS...,-,Perform an optical scan prior to execution of a jete,look before you leap,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,100,no,WEAPONS,-,â€œWeaponâ€ Dorothy used to kill the Wicked Witch of the West,water,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,200,no,WEAPONS,-,"21, or a thug's bludgeon",blackjack,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,300,no,WEAPONS,-,Curare is added to this projectile to give it that little extra shot,blowgun dart,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,400,no,WEAPONS,-,The weapon which killed this â€œ1st murder victimâ€ was never revealed,Abel,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,500,no,WEAPONS,-,"Long, straight, 2-edged sword with a large cup hilt; some people have this type of wit",rapier,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,100,no,BRITISH TV,-,Each week when Roger Moore looked up at beginning of â€œThe Saintâ€ this appeared above his head,halo,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,200,no,BRITISH TV,-,In 1980 BBC production of this Shakespeare play â€œMonty Python'sâ€ John Cleese played Petruchio,The Taming of the Shrew,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,200,yes,BRITISH TV,-,[Audio DD] Man usually being chased to the following: (Opening to â€œYakety Saxâ€ played),Benny Hill,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,400,no,BRITISH TV,-,"Yelling â€œI am not a number, I am a free manâ€, this actor was #6 on â€œThe Prisonerâ€",Patrick McGoohan,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,500,no,BRITISH TV,-,Scooter's uncle â€œownedâ€ the theater from which this American group did their â€œShowâ€ shot in London,Muppets,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,100,no,NEWSPAPER FILLERS,-,"Body part which now can be augmented, sculpted, & wrapped, as well as painted, trimmed, & filed",nails,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,200,no,NEWSPAPER FILLERS,-,"As of July, 1985, Oregon guru Rajneesh had been given 90 of these cars, but he's hoping for 365",Rolls-Royces,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,300,no,NEWSPAPER FILLERS,-,"On 3/25/85, Marty Pasetta opened telecast of this awards show with shot of auditorium upside-down",Oscars,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,400,no,NEWSPAPER FILLERS,-,"In 1985, Disneyland, McDonald's, & Captain Kangaroo all celebrated this anniversary",30th,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,500,no,NEWSPAPER FILLERS,-,"Of the 1.5 million students who took the S.A.T.s in early 1985, only 8 hit this perfect combined score",1600,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,200,no,PHYSICS,-,"What we call the flow of electrons through wire, air, or even yourself",electricity,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,400,no,PHYSICS,-,"In light, 2 colors are said to be complementary if, when added together, they produce this color",white,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,600,no,PHYSICS,-,"Though it holds our planet together, it's actually a much weaker force than electro-magnetism",gravity,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,800,no,PHYSICS,-,"Invented in 1947 to improve electron microscope images, this science created a 3-D picture",holography,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,1000,no,PHYSICS,-,"Branch of physics dealing with motion, like the bumping of molecules in a gas",kinetics,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,200,no,CLASSICAL MUSIC,-,The symbol for â€œflatâ€ closely resembles this lower case English letter,b,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,400,no,CLASSICAL MUSIC,-,The 1954 Dorothy Dandridge/Harry Belafonte film â€œCarmen Jonesâ€ was based on this composer's opera,Bizet,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,100,yes,CLASSICAL MUSIC,-,"In 1818, Heinrich Stolzel took out a patent on this horn improvement allowing changes of pitch",Stolzel valve,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,800,no,CLASSICAL MUSIC,-,Other orchestra members standardly get their â€œAâ€ note for tuning from this instrument,oboe,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,1000,no,CLASSICAL MUSIC,-,He wrote his â€œFarewell Symphonyâ€ as a hint he & the orchestra wanted to leave for Vienna,Franz Joseph Haydn,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,200,no,MOUNTAINS,-,"A flat-topped mountain with steep sides, it's from Spanish for â€œtableâ€",mesa,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,400,no,MOUNTAINS,-,"In 1806, he tried to climb the Colorado peak named for him, took wrong path & wound up on wrong mt.",(Zebulon) Pike,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,600,no,MOUNTAINS,-,Lake Placid & the source of the Hudson are found in this New York group,Adirondacks,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,800,no,MOUNTAINS,-,"The highest active volcano in Europe, it's found in Italy",Etna,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,1000,no,MOUNTAINS,-,Elijah took on 450 prophets of Baal & 400 from Asherah on the slopes of this mountain above Haifa,Mount Carmel,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,200,no,MYTHOLOGY,-,Lofty means of escape Daedalus & son Icarus used to flee King Minos,wings,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,400,no,MYTHOLOGY,-,"An ancients â€œRubik's Cubeâ€, spliced by the father of Midas, sliced by Alexander",Gordian Knot,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,600,no,MYTHOLOGY,-,"Hercules, Orpheus, & Castor & Pollux were among those who joined the search for this",Golden Fleece,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,3000,yes,MYTHOLOGY,-,"Hermaphroditus, whose body combined both sexes, had name combining these 2 gods, his parents",Hermes & Aphrodite,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
2,1000,no,MYTHOLOGY,-,God who gave his name to a river in Asia Minor proverbially known for its wanderings,Meander,11/15/1985,1985 Tournament of Champions quarterfinal game 5.,Expert
1,100,no,U.S. HISTORY,-,"Demonstrators were kicked out of this city's Lincoln Park August 27, 1968",Chicago,11/18/1985,1985 Tournament of Champions semifinal game 1.,Expert
1,200,no,U.S. HISTORY,-,"Though he left the service after WWII as a captain, today he holds the highest rank possible",Ronald Reagan,11/18/1985,1985 Tournament of Champions semifinal game 1.,Expert
1,300,no,U.S. HISTORY,-,Country to which the U.S. began beaming Radio Marti in May 1985,Cuba,11/18/1985,1985 Tournament of Champions semifinal game 1.,Expert
1,400,no,U.S. HISTORY,-,Though popular in early 1800s this Tennessee congressman was even more popular in the 1950s,Davy Crockett,11/18/1985,1985 Tournament of Champions semifinal game 1.,Expert
1,500,no,U.S. HISTORY,-,This president vetoed more legislation than any other,Franklin Delano Roosevelt,11/18/1985,1985 Tournament of Champions semifinal game 1.,Expert
1,100,no,OSCAR SONGS,-,"As Dr. Dolittle, Rex Harrison sang this 1967 Oscar-winner to people too","\""Talk To The Animals\""",11/18/1985,1985 Tournament of Champions semifinal game 1.,Expert
1,200,no,OSCAR SONGS,-,1942 Irving Berlin classic that's sold more records than any other,"\""White Christmas\""",11/18/1985,1985 Tournament of Champions semifinal game 1.,Expert
1,500,yes,OSCAR SONGS,-,1 of 2 Oscar winners sung in the films by Doris Day,Que Sera Sera or (Secret Love),11/18/1985,1985 Tournament of Champions semifinal game 1.,Expert
1,400,no,OSCAR SONGS,-,"In â€œGoing My Wayâ€, Bing Crosby asks â€œWould you ratherâ€ be doing this title task or be a fish",Swinging On A Star,11/18/1985,1985 Tournament of Champions semifinal game 1.,Expert
1,500,no,OSCAR SONGS,-,"This 1st winner, from â€œGay Divorceeâ€, is also a luxury car",The Continental,11/18/1985,1985 Tournament of Champions semifinal game 1.,Expert
