round,value,daily_double,category,comments,answer,question,air_date,notes,Difficulty
1,300,no,LIFE BEGINS AT 40,-,"He completed an 8-year literary odyssey when he finished ""Ulysses"" at 40",James Joyce,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,100,no,TRANSPORTATION,-,Malcolm Forbes flies one resembling his Chateau de Balleroy; talk about castles in the air,hot air balloon,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,200,no,TRANSPORTATION,-,One strong rival to the Wright Brothers was financed by this telephone pioneer,Alexander Graham Bell,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,300,no,TRANSPORTATION,-,"Though it took nearly 3 years, the Columbia was the first U.S. ship to do this",go around the world,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,400,no,TRANSPORTATION,-,Common term for hauling truck-trailers on railroad flatcars or kids on daddy's shoulders,piggyback,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,500,no,TRANSPORTATION,-,"In May 1911, its 1st pace car was a Stoddard Dayton driven by Carl G. Fisher",Indianapolis 500,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,100,no,RHYME TIME,-,"A sad city, or a city's center",down town,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,200,no,RHYME TIME,-,A pleased papa,glad dad,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,300,no,RHYME TIME,-,The hens of a great English author,*Pepys cheeps (**Dickens chickens),5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,400,no,RHYME TIME,-,"A woman ""with a past\""",shady lady,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,100,no,SPORTS LEGENDS,-,"A month after her 1st ""adult"" competition, this Romanian won her 1st European gymnastics championship",Nadia Comaneci,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,200,no,SPORTS LEGENDS,-,"On being told Hemingway was a writer, this Yankee catcher supposedly asked, ""With what paper?\""",Yogi Berra,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,300,no,SPORTS LEGENDS,-,"Once desiring to be a priest, he later coached teams that won the 1st two Super Bowls",Vince Lombardi,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,400,no,SPORTS LEGENDS,-,"This tennis champ is the only woman to have won U.S. singles titles on clay, grass, carpet & hard courts",Billie Jean King,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,500,no,SPORTS LEGENDS,-,He's the only golfer to have won a major title in 4 separate decades of his life,Jack Nicklaus,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,100,no,ANCIENT TELEVISION,-,"The year commercial TV broadcasting began in the U.S., almost 5 months before Pearl Harbor",1941,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,100,no,HODGEPODGE,-,The criminal investigation department of the London Metropolitan Police is better known as this,Scotland Yard,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,200,no,HODGEPODGE,-,"Unlike her brother, the Rev. Henry Ward Beecher, this 19th c. author didn't endorse soap or trusses",Harriet Beecher,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,300,no,HODGEPODGE,-,The odds are 600 to 1 against getting a letter printed in either of these twins' advice columns,Ann Landers or Abigail,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,400,no,HODGEPODGE,-,"Relatively speaking, a son of a son of a son",great grandson,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,500,no,HODGEPODGE,-,The tune for this popular arboreal German Christmas carol is used for Maryland's state song,"\""O Tannenbaum\""",5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,200,no,FICTIONAL CHARACTERS,-,Both Verdi & Salieri wrote operas about this fat friend of Prince Hal's,Falstaff,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,400,no,FICTIONAL CHARACTERS,-,"In ape language, his name means ""white skin\""",Tarzan,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,600,no,FICTIONAL CHARACTERS,-,"In ""Through the Looking Glass"", Tweedledee recites this poem about a creature & a craftsman",The Walrus and the Carpenter,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,800,no,FICTIONAL CHARACTERS,-,"Born James Gatz, he was at one time engaged to Dasy Buchanan",The Great Gatsby,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,1000,no,FICTIONAL CHARACTERS,-,"In this J.M. Barrie novel, it's Gavin Dishart, a Presbyterian preacher",The Little Minister,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,200,no,CITIES IN ASIA,-,Probably only Warsaw suffered more destruction in WWII than this Filipino city,Manila,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,400,no,CITIES IN ASIA,-,You can pay homage to a bone fragment of Buddha at a temple in this Thai city,Bangkok,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,600,no,CITIES IN ASIA,-,"In 1842 Britain got this ""city"" as partial spoils for the Chinese loss of the Opium War",Hong Kong,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,800,no,CITIES IN ASIA,-,"This Indian city & its ""New"" namesake have been described as ""5 miles & 300 years apart\""",Delhi & New Delhi,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,1000,no,CITIES IN ASIA,-,"Since it was just founded in early 1700s, this city, Pakistan's largest, is new by South Asian standards",Karachi,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,200,no,PHYSICAL SCIENCE,-,Newton's 3rd law is sometimes called the law of action & this,reaction,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,400,no,PHYSICAL SCIENCE,-,Term for the temperature at which a liquid solidifies,freezing point,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,600,no,PHYSICAL SCIENCE,-,Hydrates are defined as compounds containing molecules of this,water,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,1000,yes,PHYSICAL SCIENCE,-,"In aerodynamics, 2 of the 4 basic forces that act on an aircraft","(2 of) thrust, drag, lift & weight",5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,1000,no,PHYSICAL SCIENCE,-,This unit of light wavelength equals only 1 ten-billionth of a meter,angstrom,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,200,no,ROBERT'S RULES OF ORDER,-,"The usual order of business is calling the meeting to order, then reading these from the last meeting",minutes,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,400,no,ROBERT'S RULES OF ORDER,-,"Proper form of address to a woman chairman, whether she is married or not",madame chairman,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,300,yes,ROBERT'S RULES OF ORDER,-,These 3 words are proper preface to a motion,I move that,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,1000,no,ROBERT'S RULES OF ORDER,-,"It is recommended that this advisory expert on rules ""should not be an elected officer\""",parliamentarian,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,200,no,JULY,-,"\""Public Enemy"" who was shot July 22, 1934, leaving Chicago's Biograph Theater",John Dillinger,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,400,no,JULY,-,"This ""college"" opened on July 11, 1955 at Lowry AFB before moving to Colorado Springs 3 years later",Air Force Academy,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,600,no,JULY,-,"The 1st issue of this British humor magazine appeared on July 17, 1841",Punch,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,800,no,JULY,-,"On July 16, 1964, he said that ""Extremism in the defense of liberty is no vice\""",Barry Goldwater,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,1000,no,JULY,-,"This neighboring country 1st celebrated its independence from the Netherlands on July 21, 1831",Belgium,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,200,no,GO FOR BAROQUE,-,"His parents wanted him to be a lawyer, but he ended up composing the ""Messiah\""",Handel,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,400,no,GO FOR BAROQUE,-,"At 56, this German composer fathered Regina, the last of his 20 children",Johann Sebastian Bach,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
2,600,no,GO FOR BAROQUE,-,"Technique of interweaving melodies popular in Baroque music, or 1/2 of an Alexander/Kilpatrick debate",counterpoint,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
3,0,no,WARS,-,"If you ""Remember the Maine"", you know it blew up February 15, 1898 in this city's harbor",Havana,5/14/1987,1987 Senior Tournament quarterfinal game 4.,Medium
1,100,no,QUOTES,-,"Lauren Bacall said ""He cried at every one of his own weddings--& with good reason\""",Humphrey Bogart,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,200,no,QUOTES,-,"What Richard Grafton was talking about in 1570 when he concluded with ""all the rest have 31\""",months,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,300,no,QUOTES,-,"When Horace Greeley said it, he continued with ""& grow up with the country\""","Go west, young man",5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,400,no,QUOTES,-,"Architect Le Corbusier said this ""is a machine for living in\""",a house,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,500,no,QUOTES,-,Order George Pope Morris gave to the woodman,Spare that tree!,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,100,no,COLLEGES,-,"The best known ""Longhorns"" in Austin attend this",University of Texas,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,300,no,COLLEGES,-,"Some scenes in ""The Exorcist"" take place & were shot at this D.C. university",Georgetown,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,400,no,COLLEGES,-,"To end confusion with African maned lion, this school sports a 13-ton statue of a Nittany lion",Penn State,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,500,no,COLLEGES,-,"Originally endowed by philanthropist Peter Cooper, this NYC private college is still tuition-free",Cooper Union,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,100,no,\'50s TRIVIA,-,"Where ""I saw mommy kissing Santa Claus\""",underneath the mistletoe,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,200,no,\'50s TRIVIA,-,"A popular chocolate syrup, ""Mommy puts it in my milk for extra energy\""",Bosco,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,300,no,\'50s TRIVIA,-,"Stepping on Elvis' blue suede shoes wouldn't show as much as stepping on these, Pat Boone's trademark",white buck shoes,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,400,no,\'50s TRIVIA,-,The slogan said Carnation evaporated milk came from this kind of cow,contented,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,500,no,\'50s TRIVIA,-,"Stars of ""Life is Worth Living"" & ""Texaco Star Theater"", which faced off for TV ratings on Tuesdays in 1952",Milton Berle & Bishop Fulton Sheen,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,100,no,EQUIVALENCIES,-,It's soccer's equivalent to sailing's America's Cup,World Cup,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,200,no,EQUIVALENCIES,-,"As Venus was the Roman god of love, she was the Greek",Aphrodite,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,300,no,EQUIVALENCIES,-,"As pressing valves changes a trumpet's tones, pressing these changes a saxophone's",keys,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,400,no,EQUIVALENCIES,-,By law our VP presides over the Senate; by custom Britain's deputy PM usually leads this group,House of Lords,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,500,no,EQUIVALENCIES,-,"As Lyons is this to France, so Chicago is to the U.S.",third largest city,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,100,no,GERMANY,-,"Of growing or declining in number, what Germany's population is presently doing",declining,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,200,no,GERMANY,-,"In East Germany, study of this foreign language is compulsory from 5th grade on",Russian,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,100,no,LANGUAGE OF FLOWERS,-,"Just ask Porky Pig if the meaning of this flower isn't ""you soothe me\""",petunia,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,200,no,LANGUAGE OF FLOWERS,-,"Not only do some say it means ""welcome"", this yellow flower is one of the first to welcome spring",daffodil,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,300,no,LANGUAGE OF FLOWERS,-,"Fittingly, this creeping vine means ""I cling\""",ivy,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,400,no,LANGUAGE OF FLOWERS,-,"This flower means both ""faithfulness"" & ""loneliness"" because no one will pick it to dance",wallflower,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
1,500,no,LANGUAGE OF FLOWERS,-,"Though a red rose stands for ""love"", this color rose means ""worthy of love\""",white,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
2,200,no,LANDMARKS,-,"For M.L. King Jr. Day in '87, each state tolled its replica of this, while the original was symbolically rung",Liberty Bell,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
2,400,no,LANDMARKS,-,"Edward VII Park & St. George's Castle sound like they should be in London, but they're in this Iberian capital",Lisbon,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
2,600,no,LANDMARKS,-,San Francisco threw tourists a curve when it considered closing this curvy street in January 1987,Lombard,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
2,800,no,LANDMARKS,-,On this city's Piazza Dante you can visit the Casa Cristoforo Colombo,Genoa,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
2,1000,no,LANDMARKS,-,"You'll find the key to this French landmark at Mt. Vernon, but its hated walls were torn down in 1789",Bastille,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
2,200,no,PIRATES,-,"This term for a pirate comes from the cooking grill they used, the ""boucan\""",buccaneer,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
2,400,no,PIRATES,-,"In a 1935 film, Errol Flynn played this pirate created by Rafael Sabatini",Captain Blood,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
2,600,no,PIRATES,-,It was the only Gilbert & Sullivan opera to be performed in New York before London,The Pirates of Penzance,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
2,800,no,PIRATES,-,"Though Shakespeare didn't tell us so, in 75 B.C. pirates kidnapped this man & held him for ransom",Julius Caesar,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
2,1000,no,PIRATES,-,"Now pictured in rum ads, he was commander of English forces in Jamaica",Sir Henry Morgan,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
2,200,no,SECRETARIES OF STATE,-,"Sec'y of Labor & later of the Treasury under Nixon, he's now Sec'y of State under Reagan",Schultz,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
2,400,no,SECRETARIES OF STATE,-,"With John Foster Dulles mortally ill, this President appointed Christian Herter Sec'y of State",Eisenhower,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
2,1000,yes,SECRETARIES OF STATE,-,"2 Presidents under whom William Seward, who arranged the Alaska Purchase, served",Abraham Lincoln & Andrew Johnson,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
2,800,no,SECRETARIES OF STATE,-,"This FDR appointee held the office longer than anyone else, nearly 12 years",Cordell Hull,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
2,1000,no,SECRETARIES OF STATE,-,"Our 1st, he resigned because he felt the President was favoring his arch-rival, Hamilton",Thomas Jefferson,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
2,200,no,5-LETTER WORDS,-,Tight shoes will do this to your toes as pince-nez glasses do it to your nose,pinch,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
2,400,no,5-LETTER WORDS,-,"From Arabic for ""a forbidden place"", it's a section of a Muslim house usually forbidden to men",harem,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
2,600,no,5-LETTER WORDS,-,"An athletic contest, a perfect counterpart, or a fire starter",match,5/15/1987,1987 Senior Tournament quarterfinal game 5.,Medium
